timestamp,battery_voltage,humidity,rssi,snr,temperature,gateway_id,losant_id
2024-11-10T14:42:44.424Z,3.624,58.6,-83,10,20.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T15:02:44.209Z,3.624,58.7,-84,7.8,20.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T15:22:44.005Z,3.624,58.7,-82,8,20,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T15:42:43.754Z,3.624,58.8,-81,5.2,19.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T16:02:43.529Z,3.624,58.9,-83,9.8,19.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T16:22:43.268Z,3.624,59,-83,9,19.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T16:42:43.149Z,3.624,59,-80,9.2,19.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T17:22:42.638Z,3.624,59.2,-82,10,19.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T17:42:42.385Z,3.624,59.3,-81,7.8,19.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T18:22:41.959Z,3.624,59.4,-82,9.5,19.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T19:02:41.508Z,3.618,59.5,-82,9,19.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T19:22:41.270Z,3.624,59.6,-82,9.5,19.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-10T19:42:41.038Z,3.624,59.6,-82,7.8,19.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T06:42:33.651Z,3.618,57.9,-82,9.8,31.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T07:02:33.466Z,3.618,57.8,-82,8,30.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T07:22:33.198Z,3.618,57.8,-83,9.5,30.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T07:42:32.963Z,3.618,57.8,-88,10,28.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T08:02:32.752Z,3.618,57.7,-84,9.5,27.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T08:22:32.523Z,3.618,57.4,-83,6.8,25.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T08:42:32.302Z,3.624,57.5,-83,9.5,24,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T09:02:32.054Z,3.618,57.6,-82,7.2,23.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T09:22:31.900Z,3.618,57.7,-84,9.2,22.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T09:42:31.625Z,3.624,57.8,-84,9,22.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T10:02:31.346Z,3.624,57.9,-83,9.8,21.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T10:22:31.169Z,3.624,57.9,-87,9.8,21.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T10:42:30.931Z,3.624,58,-84,9.2,20.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T11:02:30.719Z,3.618,58,-83,10.5,21.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T11:22:30.449Z,3.624,58,-82,9,21.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T11:42:30.265Z,3.624,58.2,-84,7.2,21,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T12:02:30.018Z,3.624,58.3,-85,9.5,20.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T12:22:29.823Z,3.618,58.4,-82,9.2,20.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T12:42:29.619Z,3.624,58.5,-85,10,20.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T13:02:29.333Z,3.624,58.6,-87,9.2,20.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T13:22:29.119Z,3.624,58.7,-82,7.8,20.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T13:42:28.902Z,3.624,58.8,-83,8,20.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T14:02:28.651Z,3.624,58.8,-77,8.8,20.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T14:22:28.453Z,3.624,59,-84,3.5,20.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T14:42:28.189Z,3.624,59.1,-82,9,20,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T15:02:27.969Z,3.624,59.2,-82,10.8,20,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T15:22:27.760Z,3.624,59.2,-81,9.5,19.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T15:42:27.519Z,3.624,59.4,-84,9.2,19.8,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T16:02:27.341Z,3.624,59.4,-81,9.5,19.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T16:22:27.077Z,3.624,59.5,-83,7.8,19.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T16:42:26.848Z,3.624,59.6,-82,9.5,19.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T17:02:26.634Z,3.624,59.7,-83,9.5,19.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T17:22:26.398Z,3.624,59.7,-81,10,19.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T17:42:26.164Z,3.624,59.8,-82,9.8,19.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T18:02:25.935Z,3.624,59.9,-83,9.2,19.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T18:22:25.705Z,3.624,60,-83,8.8,19.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T18:42:25.557Z,3.624,60.1,-82,7.5,19.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T19:02:25.239Z,3.624,60.2,-84,9.5,19.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T19:22:25.034Z,3.624,60.2,-81,9.5,19.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T19:42:24.817Z,3.624,60.3,-85,9.5,19.2,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T20:02:24.568Z,3.624,60.4,-81,7.2,20.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T20:22:24.368Z,3.624,60.1,-82,8.8,21.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T20:42:24.114Z,3.624,60,-81,11,23.4,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T21:02:23.884Z,3.624,59.6,-87,8.8,24.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T21:22:23.664Z,3.624,59.7,-80,9,26.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T21:42:23.465Z,3.624,59.3,-83,10,28.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T22:02:23.229Z,3.624,59.4,-83,9.2,29.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T22:22:22.983Z,3.624,59.8,-83,8,29,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T22:42:22.827Z,3.624,58.7,-82,10.2,31.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T23:02:22.559Z,3.624,58.9,-81,8.8,30.7,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T23:22:22.322Z,3.618,58,-83,10.5,34,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-11T23:42:22.074Z,3.618,58,-85,10.2,36.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T00:02:21.871Z,3.618,58.3,-87,9.8,36.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T00:22:21.728Z,3.618,58.7,-83,8.2,36.3,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T00:42:21.449Z,3.618,58.1,-82,8.5,36.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T01:02:21.237Z,3.618,58.3,-83,9.5,36.1,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T01:22:21.019Z,3.618,58.5,-83,7.5,36.5,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T01:42:20.761Z,3.618,58.3,-82,10.5,36.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T02:02:20.530Z,3.618,58.3,-82,10.8,35.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T02:22:20.343Z,3.618,58.1,-85,10,35.6,eui-00800000a000018f,65d2bb6e91885514259b6bf8
2024-11-12T02:42:20.110Z,3.618,58.3,-83,7.8,34.9,eui-00800000a000018f,65d2bb6e91885514259b6bf8
